nodeId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T14:00:00.000Z,2025-12-05T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14,calibration-missing,,17,calibration-missing,,18,calibration-missing,,10.06,calibration-missing,,10,calibration-missing,,10.76,calibration-missing,,11,calibration-missing,,11.23,calibration-missing,,6.32,sensor-ready,6.32,6.34,sensor-ready,6.34,4.57,calibration-missing,,6.03,sensor-ready,6.03,9.22,calibrated-ready,6.66,9,calibrated-ready,7,9.25,calibrated-ready,7.08,8.43,calibrated-ready,6.20,47,calibrated-ready,34,6.24,sensor-ready,6.24,6.23,sensor-ready,6.23,,,,58.19,sensor-ready,58.19,,,,-4.51,sensor-ready,-4.51,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T15:00:00.000Z,2025-12-05T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.34,calibration-missing,,18,calibration-missing,,19,calibration-missing,,8.51,calibration-missing,,9,calibration-missing,,12.30,calibration-missing,,12,calibration-missing,,9.58,calibration-missing,,7.16,sensor-ready,7.16,5.66,sensor-ready,5.66,5.53,calibration-missing,,6.78,sensor-ready,6.78,10.23,calibrated-ready,7.30,10,calibrated-ready,7,7.68,calibrated-ready,6.53,8.98,calibrated-ready,6.65,49,calibrated-ready,37,7.08,sensor-ready,7.08,5.57,sensor-ready,5.57,,,,56.93,sensor-ready,56.93,,,,-3.72,sensor-ready,-3.72,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T15:00:00.000Z,2025-12-05T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79,calibration-missing,,15,calibration-missing,,17,calibration-missing,,11.89,calibration-missing,,12,calibration-missing,,11.97,calibration-missing,,12,calibration-missing,,10.00,calibration-missing,,6.64,sensor-ready,6.64,5.76,sensor-ready,5.76,5.26,calibration-missing,,6.33,sensor-ready,6.33,9.33,calibrated-ready,7.14,9,calibrated-ready,7,8.19,calibrated-ready,6.70,8.88,calibrated-ready,6.61,49,calibrated-ready,37,6.56,sensor-ready,6.56,5.66,sensor-ready,5.66,,,,56.86,sensor-ready,56.86,,,,-3.70,sensor-ready,-3.70,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T16:00:00.000Z,2025-12-05T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42,calibration-missing,,15,calibration-missing,,16,calibration-missing,,10.99,calibration-missing,,11,calibration-missing,,13.55,calibration-missing,,14,calibration-missing,,8.87,calibration-missing,,7.97,sensor-ready,7.97,5.35,sensor-ready,5.35,6.26,calibration-missing,,7.61,sensor-ready,7.61,11.01,calibrated-ready,7.87,11,calibrated-ready,8,7.13,calibrated-ready,6.32,9.99,calibrated-ready,7.29,52,calibrated-ready,40,7.89,sensor-ready,7.89,5.27,sensor-ready,5.27,,,,55.88,sensor-ready,55.88,,,,-2.69,sensor-ready,-2.69,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T16:00:00.000Z,2025-12-05T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56,calibration-missing,,14,calibration-missing,,16,calibration-missing,,13.13,calibration-missing,,13,calibration-missing,,14.97,calibration-missing,,15,calibration-missing,,9.38,calibration-missing,,7.80,sensor-ready,7.80,5.43,sensor-ready,5.43,6.46,calibration-missing,,7.38,sensor-ready,7.38,11.76,calibrated-ready,8.13,12,calibrated-ready,8,7.64,calibrated-ready,6.50,10.32,calibrated-ready,7.38,53,calibrated-ready,41,7.69,sensor-ready,7.69,5.34,sensor-ready,5.34,,,,56.80,sensor-ready,56.80,,,,-2.69,sensor-ready,-2.69,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T17:00:00.000Z,2025-12-05T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.22,calibration-missing,,13,calibration-missing,,14,calibration-missing,,12.26,calibration-missing,,12,calibration-missing,,14.13,calibration-missing,,14,calibration-missing,,8.49,calibration-missing,,8.17,sensor-ready,8.17,5.14,sensor-ready,5.14,6.30,calibration-missing,,7.78,sensor-ready,7.78,11.49,calibrated-ready,8.18,11,calibrated-ready,8,6.79,calibrated-ready,6.20,10.74,calibrated-ready,7.75,54,calibrated-ready,43,8.08,sensor-ready,8.08,5.06,sensor-ready,5.06,,,,54.52,sensor-ready,54.52,,,,-1.64,sensor-ready,-1.64,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T17:00:00.000Z,2025-12-05T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.83,calibration-missing,,14,calibration-missing,,16,calibration-missing,,13.28,calibration-missing,,13,calibration-missing,,14.54,calibration-missing,,15,calibration-missing,,8.97,calibration-missing,,8.51,sensor-ready,8.51,5.24,sensor-ready,5.24,6.75,calibration-missing,,8.07,sensor-ready,8.07,12.10,calibrated-ready,8.26,12,calibrated-ready,8,7.30,calibrated-ready,6.37,11.21,calibrated-ready,7.81,55,calibrated-ready,43,8.42,sensor-ready,8.42,5.15,sensor-ready,5.15,,,,55.37,sensor-ready,55.37,,,,-1.50,sensor-ready,-1.50,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T18:00:00.000Z,2025-12-05T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35,calibration-missing,,17,calibration-missing,,18,calibration-missing,,9.18,calibration-missing,,9,calibration-missing,,14.26,calibration-missing,,14,calibration-missing,,8.10,calibration-missing,,8.85,sensor-ready,8.85,4.97,sensor-ready,4.97,6.92,calibration-missing,,8.44,sensor-ready,8.44,11.91,calibrated-ready,8.39,12,calibrated-ready,8,6.52,calibrated-ready,6.07,11.33,calibrated-ready,8.07,55,calibrated-ready,44,8.77,sensor-ready,8.77,4.90,sensor-ready,4.90,,,,53.84,sensor-ready,53.84,,,,-1.42,sensor-ready,-1.42,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T18:00:00.000Z,2025-12-05T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65,calibration-missing,,15,calibration-missing,,17,calibration-missing,,11.68,calibration-missing,,12,calibration-missing,,13.06,calibration-missing,,13,calibration-missing,,8.44,calibration-missing,,8.26,sensor-ready,8.26,5.03,sensor-ready,5.03,6.10,calibration-missing,,7.86,sensor-ready,7.86,11.13,calibrated-ready,8.00,11,calibrated-ready,8,6.88,calibrated-ready,6.19,11.17,calibrated-ready,7.90,55,calibrated-ready,44,8.17,sensor-ready,8.17,4.95,sensor-ready,4.95,,,,53.33,sensor-ready,53.33,,,,-1.32,sensor-ready,-1.32,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T19:00:00.000Z,2025-12-05T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.38,calibration-missing,,19,calibration-missing,,20,calibration-missing,,8.48,calibration-missing,,8,calibration-missing,,13.94,calibration-missing,,14,calibration-missing,,7.74,calibration-missing,,8.46,sensor-ready,8.46,4.80,sensor-ready,4.80,6.20,calibration-missing,,8.10,sensor-ready,8.10,10.87,calibrated-ready,8.07,11,calibrated-ready,8,6.22,calibrated-ready,5.91,11.10,calibrated-ready,8.07,55,calibrated-ready,44,8.37,sensor-ready,8.37,4.73,sensor-ready,4.73,,,,55.59,sensor-ready,55.59,,,,-1.64,sensor-ready,-1.64,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T19:00:00.000Z,2025-12-05T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.18,calibration-missing,,17,calibration-missing,,18,calibration-missing,,10.03,calibration-missing,,10,calibration-missing,,12.77,calibration-missing,,13,calibration-missing,,7.97,calibration-missing,,8.29,sensor-ready,8.29,4.83,sensor-ready,4.83,6.16,calibration-missing,,7.90,sensor-ready,7.90,11.49,calibrated-ready,7.80,11,calibrated-ready,8,6.51,calibrated-ready,6.00,11.33,calibrated-ready,7.85,55,calibrated-ready,43,8.21,sensor-ready,8.21,4.76,sensor-ready,4.76,,,,54.99,sensor-ready,54.99,,,,-1.55,sensor-ready,-1.55,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T20:00:00.000Z,2025-12-05T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.81,calibration-missing,,20,calibration-missing,,22,calibration-missing,,6.23,calibration-missing,,6,calibration-missing,,15.13,calibration-missing,,15,calibration-missing,,7.63,calibration-missing,,9.61,sensor-ready,9.61,4.76,sensor-ready,4.76,7.80,calibration-missing,,9.15,sensor-ready,9.15,12.98,calibrated-ready,8.46,13,calibrated-ready,8,6.20,calibrated-ready,5.85,12.04,calibrated-ready,8.26,56,calibrated-ready,46,9.52,sensor-ready,9.52,4.70,sensor-ready,4.70,,,,57.03,sensor-ready,57.03,,,,-1.78,sensor-ready,-1.78,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T20:00:00.000Z,2025-12-05T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58,calibration-missing,,18,calibration-missing,,20,calibration-missing,,8.06,calibration-missing,,8,calibration-missing,,14.84,calibration-missing,,15,calibration-missing,,7.82,calibration-missing,,9.89,sensor-ready,9.89,4.77,sensor-ready,4.77,8.16,calibration-missing,,9.46,sensor-ready,9.46,13.20,calibrated-ready,8.42,13,calibrated-ready,8,6.41,calibrated-ready,5.91,12.27,calibrated-ready,8.13,57,calibrated-ready,45,9.82,sensor-ready,9.82,4.70,sensor-ready,4.70,,,,57.17,sensor-ready,57.17,,,,-1.60,sensor-ready,-1.60,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T21:00:00.000Z,2025-12-05T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.19,calibration-missing,,20,calibration-missing,,21,calibration-missing,,8.45,calibration-missing,,8,calibration-missing,,17.82,calibration-missing,,18,calibration-missing,,7.78,calibration-missing,,9.49,sensor-ready,9.49,4.79,sensor-ready,4.79,7.66,calibration-missing,,8.98,sensor-ready,8.98,14.05,calibrated-ready,8.86,14,calibrated-ready,9,6.29,calibrated-ready,5.85,13.05,calibrated-ready,8.53,58,calibrated-ready,47,9.37,sensor-ready,9.37,4.73,sensor-ready,4.73,,,,59.78,sensor-ready,59.78,,,,-2.24,sensor-ready,-2.24,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T21:00:00.000Z,2025-12-05T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.26,calibration-missing,,16,calibration-missing,,17,calibration-missing,,12.51,calibration-missing,,13,calibration-missing,,16.52,calibration-missing,,17,calibration-missing,,7.90,calibration-missing,,9.48,sensor-ready,9.48,4.79,sensor-ready,4.79,7.93,calibration-missing,,9.01,sensor-ready,9.01,14.00,calibrated-ready,8.60,14,calibrated-ready,9,6.47,calibrated-ready,5.89,13.13,calibrated-ready,8.35,58,calibrated-ready,46,9.37,sensor-ready,9.37,4.73,sensor-ready,4.73,,,,59.09,sensor-ready,59.09,,,,-2.07,sensor-ready,-2.07,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T22:00:00.000Z,2025-12-05T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.31,calibration-missing,,19,calibration-missing,,20,calibration-missing,,8.13,calibration-missing,,8,calibration-missing,,19.47,calibration-missing,,19,calibration-missing,,8.27,calibration-missing,,11.52,sensor-ready,11.52,5.07,sensor-ready,5.07,9.91,calibration-missing,,10.97,sensor-ready,10.97,17.05,calibrated-ready,9.45,17,calibrated-ready,9,6.75,calibrated-ready,5.99,15.05,calibrated-ready,8.92,62,calibrated-ready,49,11.39,sensor-ready,11.39,5.00,sensor-ready,5.00,,,,61.30,sensor-ready,61.30,,,,-2.65,sensor-ready,-2.65,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T22:00:00.000Z,2025-12-05T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96,calibration-missing,,16,calibration-missing,,18,calibration-missing,,11.46,calibration-missing,,11,calibration-missing,,20.39,calibration-missing,,20,calibration-missing,,8.47,calibration-missing,,10.95,sensor-ready,10.95,5.05,sensor-ready,5.05,9.49,calibration-missing,,10.39,sensor-ready,10.39,17.31,calibrated-ready,9.59,17,calibrated-ready,10,6.94,calibrated-ready,6.04,15.22,calibrated-ready,8.90,62,calibrated-ready,49,10.82,sensor-ready,10.82,4.98,sensor-ready,4.98,,,,61.32,sensor-ready,61.32,,,,-2.54,sensor-ready,-2.54,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-05T23:00:00.000Z,2025-12-06T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21,calibration-missing,,22,calibration-missing,,23,calibration-missing,,4.69,calibration-missing,,5,calibration-missing,,21.74,calibration-missing,,22,calibration-missing,,9.00,calibration-missing,,11.71,sensor-ready,11.71,5.41,sensor-ready,5.41,9.97,calibration-missing,,11.10,sensor-ready,11.10,18.06,calibrated-ready,9.69,18,calibrated-ready,10,7.35,calibrated-ready,6.18,16.56,calibrated-ready,9.18,65,calibrated-ready,51,11.57,sensor-ready,11.57,5.34,sensor-ready,5.34,,,,64.24,sensor-ready,64.24,,,,-3.09,sensor-ready,-3.09,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-05T23:00:00.000Z,2025-12-06T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.83,calibration-missing,,18,calibration-missing,,20,calibration-missing,,7.78,calibration-missing,,8,calibration-missing,,22.60,calibration-missing,,23,calibration-missing,,9.19,calibration-missing,,11.41,sensor-ready,11.41,5.37,sensor-ready,5.37,9.73,calibration-missing,,10.78,sensor-ready,10.78,17.59,calibrated-ready,9.86,18,calibrated-ready,10,7.50,calibrated-ready,6.23,16.41,calibrated-ready,9.16,65,calibrated-ready,51,11.25,sensor-ready,11.25,5.30,sensor-ready,5.30,,,,64.35,sensor-ready,64.35,,,,-2.98,sensor-ready,-2.98,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-06T00:00:00.000Z,2025-12-06T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.30,calibration-missing,,20,calibration-missing,,21,calibration-missing,,5.02,calibration-missing,,5,calibration-missing,,25.54,calibration-missing,,26,calibration-missing,,9.95,calibration-missing,,12.61,sensor-ready,12.61,5.84,sensor-ready,5.84,10.74,calibration-missing,,11.98,sensor-ready,11.98,19.48,calibrated-ready,10.54,19,calibrated-ready,11,8.07,calibrated-ready,6.43,18.02,calibrated-ready,9.75,68,calibrated-ready,52,12.46,sensor-ready,12.46,5.77,sensor-ready,5.77,,,,66.27,sensor-ready,66.27,,,,-3.24,sensor-ready,-3.24,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-06T00:00:00.000Z,2025-12-06T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.99,calibration-missing,,17,calibration-missing,,19,calibration-missing,,7.10,calibration-missing,,7,calibration-missing,,23.46,calibration-missing,,23,calibration-missing,,10.04,calibration-missing,,11.77,sensor-ready,11.77,5.76,sensor-ready,5.76,10.41,calibration-missing,,11.07,sensor-ready,11.07,20.15,calibrated-ready,9.84,20,calibrated-ready,10,8.22,calibrated-ready,6.44,18.28,calibrated-ready,9.32,68,calibrated-ready,51,11.62,sensor-ready,11.62,5.68,sensor-ready,5.68,,,,66.10,sensor-ready,66.10,,,,-3.13,sensor-ready,-3.13,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-06T01:00:00.000Z,2025-12-06T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34,calibration-missing,,22,calibration-missing,,23,calibration-missing,,2.79,calibration-missing,,3,calibration-missing,,29.69,calibration-missing,,30,calibration-missing,,11.09,calibration-missing,,14.84,sensor-ready,14.84,6.37,sensor-ready,6.37,12.65,calibration-missing,,14.07,sensor-ready,14.07,22.90,calibrated-ready,11.74,23,calibrated-ready,12,8.94,calibrated-ready,6.75,20.46,calibrated-ready,10.65,72,calibrated-ready,54,14.68,sensor-ready,14.68,6.29,sensor-ready,6.29,,,,67.24,sensor-ready,67.24,,,,-3.25,sensor-ready,-3.25,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-06T01:00:00.000Z,2025-12-06T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25,calibration-missing,,20,calibration-missing,,21,calibration-missing,,5.13,calibration-missing,,5,calibration-missing,,26.96,calibration-missing,,27,calibration-missing,,11.07,calibration-missing,,13.89,sensor-ready,13.89,6.25,sensor-ready,6.25,12.31,calibration-missing,,13.10,sensor-ready,13.10,22.81,calibrated-ready,10.85,23,calibrated-ready,11,9.10,calibrated-ready,6.72,20.55,calibrated-ready,9.99,72,calibrated-ready,52,13.71,sensor-ready,13.71,6.17,sensor-ready,6.17,,,,67.27,sensor-ready,67.27,,,,-3.15,sensor-ready,-3.15,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-06T02:00:00.000Z,2025-12-06T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32,calibration-missing,,20,calibration-missing,,21,calibration-missing,,3.53,calibration-missing,,4,calibration-missing,,34.87,calibration-missing,,35,calibration-missing,,12.43,calibration-missing,,17.44,sensor-ready,17.44,7.01,sensor-ready,7.01,15.72,calibration-missing,,16.57,sensor-ready,16.57,26.47,calibrated-ready,13.20,26,calibrated-ready,13,9.96,calibrated-ready,7.12,23.47,calibrated-ready,11.81,78,calibrated-ready,56,17.24,sensor-ready,17.24,6.93,sensor-ready,6.93,,,,68.43,sensor-ready,68.43,,,,-3.25,sensor-ready,-3.25,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-06T02:00:00.000Z,2025-12-06T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.15,calibration-missing,,20,calibration-missing,,21,calibration-missing,,3.74,calibration-missing,,4,calibration-missing,,32.57,calibration-missing,,33,calibration-missing,,12.31,calibration-missing,,17.65,sensor-ready,17.65,6.89,sensor-ready,6.89,15.82,calibration-missing,,16.72,sensor-ready,16.72,27.87,calibrated-ready,12.50,28,calibrated-ready,12,10.17,calibrated-ready,7.07,24.21,calibrated-ready,11.13,79,calibrated-ready,55,17.45,sensor-ready,17.45,6.80,sensor-ready,6.80,,,,68.81,sensor-ready,68.81,,,,-3.13,sensor-ready,-3.13,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-06T03:00:00.000Z,2025-12-06T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74,calibration-missing,,18,calibration-missing,,20,calibration-missing,,4.94,calibration-missing,,5,calibration-missing,,38.84,calibration-missing,,39,calibration-missing,,13.94,calibration-missing,,19.82,sensor-ready,19.82,7.75,sensor-ready,7.75,18.16,calibration-missing,,18.84,sensor-ready,18.84,30.51,calibrated-ready,14.39,31,calibrated-ready,14,11.14,calibrated-ready,7.54,26.99,calibrated-ready,13.00,84,calibrated-ready,58,19.62,sensor-ready,19.62,7.66,sensor-ready,7.66,,,,68.85,sensor-ready,68.85,,,,-3.21,sensor-ready,-3.21,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-06T03:00:00.000Z,2025-12-06T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.16,calibration-missing,,18,calibration-missing,,19,calibration-missing,,5.51,calibration-missing,,6,calibration-missing,,40.60,calibration-missing,,41,calibration-missing,,13.89,calibration-missing,,20.38,sensor-ready,20.38,7.66,sensor-ready,7.66,18.82,calibration-missing,,19.35,sensor-ready,19.35,32.06,calibrated-ready,14.78,32,calibrated-ready,15,11.41,calibrated-ready,7.51,28.14,calibrated-ready,12.94,86,calibrated-ready,58,20.13,sensor-ready,20.13,7.56,sensor-ready,7.56,,,,69.30,sensor-ready,69.30,,,,-3.10,sensor-ready,-3.10,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-06T04:00:00.000Z,2025-12-06T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11,calibration-missing,,21,calibration-missing,,22,calibration-missing,,1.09,calibration-missing,,1,calibration-missing,,43.39,calibration-missing,,43,calibration-missing,,15.59,calibration-missing,,23.56,sensor-ready,23.56,8.64,sensor-ready,8.64,22.52,calibration-missing,,22.52,sensor-ready,22.52,35.04,calibrated-ready,15.87,35,calibrated-ready,16,12.49,calibrated-ready,8.02,31.02,calibrated-ready,14.50,92,calibrated-ready,61,23.36,sensor-ready,23.36,8.54,sensor-ready,8.54,,,,69.55,sensor-ready,69.55,,,,-3.22,sensor-ready,-3.22,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2025-12-06T04:00:00.000Z,2025-12-06T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.91,calibration-missing,,17,calibration-missing,,19,calibration-missing,,4.29,calibration-missing,,4,calibration-missing,,43.05,calibration-missing,,43,calibration-missing,,15.56,calibration-missing,,22.79,sensor-ready,22.79,8.51,sensor-ready,8.51,21.02,calibration-missing,,21.63,sensor-ready,21.63,36.82,calibrated-ready,15.54,37,calibrated-ready,16,12.85,calibrated-ready,7.98,32.48,calibrated-ready,14.30,94,calibrated-ready,61,22.53,sensor-ready,22.53,8.40,sensor-ready,8.40,,,,69.60,sensor-ready,69.60,,,,-3.10,sensor-ready,-3.10,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2025-12-06T05:00:00.000Z,2025-12-06T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.13,calibration-missing,,21,calibration-missing,,22,calibration-missing,,0.83,calibration-missing,,1,calibration-missing,,50.97,calibration-missing,,51,calibration-missing,,17.56,calibration-missing,,28.39,sensor-ready,28.39,9.71,sensor-ready,9.71,26.38,calibration-missing,,27.15,sensor-ready,27.15,42.58,calibrated-ready,18.32,43,calibrated-ready,18,14.15,calibrated-ready,8.60,36.80,calibrated-ready,16.43,104,calibrated-ready,65,28.10,sensor-ready,28.10,9.60,sensor-ready,9.60,,,,69.51,sensor-ready,69.51,,,,-3.20,sensor-ready,-3.20,,,,,,
