datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T17:00:00.000Z,2025-12-04T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19,calibration-missing,,7,calibration-missing,,7,calibration-missing,,22.46,calibration-missing,,22,calibration-missing,,24.24,calibration-missing,,24,calibration-missing,,64.08,calibration-missing,,13.23,sensor-ready,13.23,26.50,sensor-ready,26.50,9.69,calibration-missing,,12.32,sensor-ready,12.32,20.21,calibrated-ready,11.23,20,calibrated-ready,11,48.00,calibrated-ready,19.81,26.03,calibrated-ready,13.17,82,calibrated-ready,58,13.01,sensor-ready,13.01,25.89,sensor-ready,25.89,,,,58.50,sensor-ready,58.50,,,,3.78,sensor-ready,3.78,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T18:00:00.000Z,2025-12-04T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95,calibration-missing,,6,calibration-missing,,7,calibration-missing,,26.16,calibration-missing,,26,calibration-missing,,25.83,calibration-missing,,26,calibration-missing,,64.32,calibration-missing,,13.25,sensor-ready,13.25,26.40,sensor-ready,26.40,9.29,calibration-missing,,12.25,sensor-ready,12.25,21.38,calibrated-ready,12.30,21,calibrated-ready,12,48.11,calibrated-ready,19.83,23.70,calibrated-ready,12.73,78,calibrated-ready,58,12.98,sensor-ready,12.98,25.78,sensor-ready,25.78,,,,53.71,sensor-ready,53.71,,,,4.23,sensor-ready,4.23,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T19:00:00.000Z,2025-12-04T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06,calibration-missing,,5,calibration-missing,,5,calibration-missing,,25.55,calibration-missing,,26,calibration-missing,,24.05,calibration-missing,,24,calibration-missing,,64.43,calibration-missing,,13.07,sensor-ready,13.07,26.26,sensor-ready,26.26,8.77,calibration-missing,,12.11,sensor-ready,12.11,20.15,calibrated-ready,12.46,20,calibrated-ready,12,48.14,calibrated-ready,19.84,21.92,calibrated-ready,12.60,75,calibrated-ready,58,12.81,sensor-ready,12.81,25.64,sensor-ready,25.64,,,,48.26,sensor-ready,48.26,,,,5.15,sensor-ready,5.15,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T20:00:00.000Z,2025-12-04T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19,calibration-missing,,6,calibration-missing,,6,calibration-missing,,26.35,calibration-missing,,26,calibration-missing,,18.40,calibration-missing,,18,calibration-missing,,64.10,calibration-missing,,11.40,sensor-ready,11.40,25.95,sensor-ready,25.95,7.74,calibration-missing,,10.73,sensor-ready,10.73,15.82,calibrated-ready,10.69,16,calibrated-ready,11,47.82,calibrated-ready,19.70,18.86,calibrated-ready,11.64,69,calibrated-ready,56,11.25,sensor-ready,11.25,25.33,sensor-ready,25.33,,,,46.67,sensor-ready,46.67,,,,5.03,sensor-ready,5.03,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T21:00:00.000Z,2025-12-04T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.84,calibration-missing,,8,calibration-missing,,10,calibration-missing,,28.77,calibration-missing,,29,calibration-missing,,14.66,calibration-missing,,15,calibration-missing,,63.16,calibration-missing,,8.83,sensor-ready,8.83,25.37,sensor-ready,25.37,5.60,calibration-missing,,8.29,sensor-ready,8.29,12.56,calibrated-ready,8.87,13,calibrated-ready,9,46.96,calibrated-ready,19.38,15.70,calibrated-ready,10.25,63,calibrated-ready,53,8.67,sensor-ready,8.67,24.76,sensor-ready,24.76,,,,49.33,sensor-ready,49.33,,,,3.44,sensor-ready,3.44,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T22:00:00.000Z,2025-12-04T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96,calibration-missing,,6,calibration-missing,,7,calibration-missing,,35.26,calibration-missing,,35,calibration-missing,,6.71,calibration-missing,,7,calibration-missing,,61.33,calibration-missing,,4.87,sensor-ready,4.87,24.48,sensor-ready,24.48,2.44,calibration-missing,,4.63,sensor-ready,4.63,5.84,calibrated-ready,6.04,6,calibrated-ready,6,45.45,calibrated-ready,18.81,10.77,calibrated-ready,8.15,54,calibrated-ready,45,4.81,sensor-ready,4.81,23.88,sensor-ready,23.88,,,,46.09,sensor-ready,46.09,,,,1.96,sensor-ready,1.96,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-04T23:00:00.000Z,2025-12-05T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45,calibration-missing,,7,calibration-missing,,7,calibration-missing,,32.13,calibration-missing,,32,calibration-missing,,5.43,calibration-missing,,5,calibration-missing,,59.13,calibration-missing,,3.61,sensor-ready,3.61,23.47,sensor-ready,23.47,1.14,calibration-missing,,3.41,sensor-ready,3.41,4.34,calibrated-ready,5.46,4,calibrated-ready,5,43.67,calibrated-ready,18.22,7.55,calibrated-ready,6.80,42,calibrated-ready,38,3.55,sensor-ready,3.55,22.89,sensor-ready,22.89,,,,45.17,sensor-ready,45.17,,,,0.84,sensor-ready,0.84,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T00:00:00.000Z,2025-12-05T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39,calibration-missing,,6,calibration-missing,,6,calibration-missing,,34.52,calibration-missing,,35,calibration-missing,,3.10,calibration-missing,,3,calibration-missing,,56.01,calibration-missing,,2.53,sensor-ready,2.53,22.25,sensor-ready,22.25,0.59,calibration-missing,,2.39,sensor-ready,2.39,2.69,calibrated-ready,4.58,3,calibrated-ready,5,41.34,calibrated-ready,17.45,5.11,calibrated-ready,5.69,28,calibrated-ready,31,2.48,sensor-ready,2.48,21.70,sensor-ready,21.70,,,,45.21,sensor-ready,45.21,,,,-0.09,sensor-ready,-0.09,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T01:00:00.000Z,2025-12-05T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40,calibration-missing,,7,calibration-missing,,7,calibration-missing,,32.95,calibration-missing,,33,calibration-missing,,2.19,calibration-missing,,2,calibration-missing,,52.56,calibration-missing,,2.02,sensor-ready,2.02,20.92,sensor-ready,20.92,0.35,calibration-missing,,1.91,sensor-ready,1.91,1.84,calibrated-ready,4.12,2,calibrated-ready,4,38.77,calibrated-ready,16.64,3.47,calibrated-ready,4.90,19,calibrated-ready,27,1.97,sensor-ready,1.97,20.40,sensor-ready,20.40,,,,47.51,sensor-ready,47.51,,,,-1.01,sensor-ready,-1.01,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T02:00:00.000Z,2025-12-05T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48,calibration-missing,,8,calibration-missing,,8,calibration-missing,,33.26,calibration-missing,,33,calibration-missing,,2.77,calibration-missing,,3,calibration-missing,,49.23,calibration-missing,,2.23,sensor-ready,2.23,19.72,sensor-ready,19.72,0.08,calibration-missing,,2.14,sensor-ready,2.14,2.15,calibrated-ready,4.34,2,calibrated-ready,4,36.34,calibrated-ready,15.91,2.81,calibrated-ready,4.62,16,calibrated-ready,26,2.19,sensor-ready,2.19,19.23,sensor-ready,19.23,,,,47.45,sensor-ready,47.45,,,,-1.61,sensor-ready,-1.61,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T03:00:00.000Z,2025-12-05T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,calibration-missing,,6,calibration-missing,,7,calibration-missing,,30.78,calibration-missing,,31,calibration-missing,,2.61,calibration-missing,,3,calibration-missing,,45.82,calibration-missing,,2.13,sensor-ready,2.13,18.49,sensor-ready,18.49,0.23,calibration-missing,,2.02,sensor-ready,2.02,2.15,calibrated-ready,4.18,2,calibrated-ready,4,33.83,calibrated-ready,15.16,2.47,calibrated-ready,4.40,13,calibrated-ready,24,2.08,sensor-ready,2.08,18.03,sensor-ready,18.03,,,,49.88,sensor-ready,49.88,,,,-3.13,sensor-ready,-3.13,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T04:00:00.000Z,2025-12-05T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,calibration-missing,,8,calibration-missing,,9,calibration-missing,,26.83,calibration-missing,,27,calibration-missing,,3.01,calibration-missing,,3,calibration-missing,,41.94,calibration-missing,,2.32,sensor-ready,2.32,17.10,sensor-ready,17.10,0.50,calibration-missing,,2.21,sensor-ready,2.21,2.44,calibrated-ready,4.22,2,calibrated-ready,4,31.12,calibrated-ready,14.25,2.45,calibrated-ready,4.31,13,calibrated-ready,24,2.28,sensor-ready,2.28,16.68,sensor-ready,16.68,,,,52.27,sensor-ready,52.27,,,,-3.73,sensor-ready,-3.73,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T05:00:00.000Z,2025-12-05T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,calibration-missing,,11,calibration-missing,,12,calibration-missing,,21.84,calibration-missing,,22,calibration-missing,,4.92,calibration-missing,,5,calibration-missing,,38.50,calibration-missing,,2.87,sensor-ready,2.87,15.78,sensor-ready,15.78,1.08,calibration-missing,,2.72,sensor-ready,2.72,3.76,calibrated-ready,4.80,4,calibrated-ready,5,28.64,calibrated-ready,13.46,3.10,calibrated-ready,4.55,17,calibrated-ready,25,2.82,sensor-ready,2.82,15.40,sensor-ready,15.40,,,,53.26,sensor-ready,53.26,,,,-4.08,sensor-ready,-4.08,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T06:00:00.000Z,2025-12-05T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29,calibration-missing,,16,calibration-missing,,17,calibration-missing,,14.69,calibration-missing,,15,calibration-missing,,4.15,calibration-missing,,4,calibration-missing,,34.42,calibration-missing,,2.80,sensor-ready,2.80,14.36,sensor-ready,14.36,0.94,calibration-missing,,2.66,sensor-ready,2.66,3.42,calibrated-ready,4.51,3,calibrated-ready,5,25.87,calibrated-ready,12.53,3.26,calibrated-ready,4.53,18,calibrated-ready,25,2.75,sensor-ready,2.75,14.02,sensor-ready,14.02,,,,54.65,sensor-ready,54.65,,,,-4.45,sensor-ready,-4.45,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T07:00:00.000Z,2025-12-05T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.06,calibration-missing,,11,calibration-missing,,12,calibration-missing,,20.84,calibration-missing,,21,calibration-missing,,4.72,calibration-missing,,5,calibration-missing,,30.12,calibration-missing,,2.73,sensor-ready,2.73,12.86,sensor-ready,12.86,0.92,calibration-missing,,2.59,sensor-ready,2.59,3.61,calibrated-ready,4.71,4,calibrated-ready,5,22.95,calibrated-ready,11.59,3.43,calibrated-ready,4.62,19,calibrated-ready,26,2.66,sensor-ready,2.66,12.56,sensor-ready,12.56,,,,53.57,sensor-ready,53.57,,,,-4.28,sensor-ready,-4.28,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T08:00:00.000Z,2025-12-05T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51,calibration-missing,,8,calibration-missing,,10,calibration-missing,,24.95,calibration-missing,,25,calibration-missing,,3.64,calibration-missing,,4,calibration-missing,,26.42,calibration-missing,,2.30,sensor-ready,2.30,11.64,sensor-ready,11.64,0.21,calibration-missing,,2.18,sensor-ready,2.18,2.28,calibrated-ready,4.37,2,calibrated-ready,4,20.33,calibrated-ready,10.75,2.86,calibrated-ready,4.50,16,calibrated-ready,25,2.25,sensor-ready,2.25,11.38,sensor-ready,11.38,,,,52.44,sensor-ready,52.44,,,,-4.34,sensor-ready,-4.34,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T09:00:00.000Z,2025-12-05T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54,calibration-missing,,10,calibration-missing,,12,calibration-missing,,21.77,calibration-missing,,22,calibration-missing,,3.44,calibration-missing,,3,calibration-missing,,22.76,calibration-missing,,2.39,sensor-ready,2.39,10.50,sensor-ready,10.50,0.48,calibration-missing,,2.27,sensor-ready,2.27,2.44,calibrated-ready,4.36,2,calibrated-ready,4,17.80,calibrated-ready,9.93,2.65,calibrated-ready,4.46,14,calibrated-ready,24,2.35,sensor-ready,2.35,10.27,sensor-ready,10.27,,,,52.27,sensor-ready,52.27,,,,-4.90,sensor-ready,-4.90,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T10:00:00.000Z,2025-12-05T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.31,calibration-missing,,14,calibration-missing,,15,calibration-missing,,18.44,calibration-missing,,18,calibration-missing,,4.10,calibration-missing,,4,calibration-missing,,19.48,calibration-missing,,2.53,sensor-ready,2.53,9.46,sensor-ready,9.46,0.46,calibration-missing,,2.40,sensor-ready,2.40,2.87,calibrated-ready,4.49,3,calibrated-ready,4,15.49,calibrated-ready,9.18,2.76,calibrated-ready,4.47,15,calibrated-ready,24,2.48,sensor-ready,2.48,9.26,sensor-ready,9.26,,,,53.84,sensor-ready,53.84,,,,-5.56,sensor-ready,-5.56,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T11:00:00.000Z,2025-12-05T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07,calibration-missing,,22,calibration-missing,,23,calibration-missing,,6.11,calibration-missing,,6,calibration-missing,,7.01,calibration-missing,,7,calibration-missing,,16.21,calibration-missing,,3.99,sensor-ready,3.99,8.31,sensor-ready,8.31,2.06,calibration-missing,,3.79,sensor-ready,3.79,5.82,calibrated-ready,5.26,6,calibrated-ready,5,13.19,calibrated-ready,8.43,4.29,calibrated-ready,4.64,23,calibrated-ready,26,3.93,sensor-ready,3.93,8.14,sensor-ready,8.14,,,,58.42,sensor-ready,58.42,,,,-6.26,sensor-ready,-6.26,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T12:00:00.000Z,2025-12-05T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59,calibration-missing,,16,calibration-missing,,18,calibration-missing,,11.76,calibration-missing,,12,calibration-missing,,10.30,calibration-missing,,10,calibration-missing,,14.41,calibration-missing,,4.98,sensor-ready,4.98,7.66,sensor-ready,7.66,3.57,calibration-missing,,4.67,sensor-ready,4.67,8.31,calibrated-ready,6.20,8,calibrated-ready,6,11.85,calibrated-ready,7.99,6.30,calibrated-ready,5.23,35,calibrated-ready,29,4.90,sensor-ready,4.90,7.52,sensor-ready,7.52,,,,59.62,sensor-ready,59.62,,,,-5.97,sensor-ready,-5.97,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T13:00:00.000Z,2025-12-05T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.31,calibration-missing,,19,calibration-missing,,20,calibration-missing,,7.79,calibration-missing,,8,calibration-missing,,12.13,calibration-missing,,12,calibration-missing,,12.82,calibration-missing,,5.57,sensor-ready,5.57,7.03,sensor-ready,7.03,3.76,calibration-missing,,5.29,sensor-ready,5.29,8.98,calibrated-ready,6.82,9,calibrated-ready,7,10.53,calibrated-ready,7.56,7.64,calibrated-ready,5.91,42,calibrated-ready,33,5.48,sensor-ready,5.48,6.90,sensor-ready,6.90,,,,59.15,sensor-ready,59.15,,,,-5.30,sensor-ready,-5.30,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T14:00:00.000Z,2025-12-05T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14,calibration-missing,,17,calibration-missing,,18,calibration-missing,,10.06,calibration-missing,,10,calibration-missing,,10.76,calibration-missing,,11,calibration-missing,,11.23,calibration-missing,,6.32,sensor-ready,6.32,6.34,sensor-ready,6.34,4.57,calibration-missing,,6.03,sensor-ready,6.03,9.22,calibrated-ready,6.66,9,calibrated-ready,7,9.25,calibrated-ready,7.08,8.43,calibrated-ready,6.20,47,calibrated-ready,34,6.24,sensor-ready,6.24,6.23,sensor-ready,6.23,,,,58.19,sensor-ready,58.19,,,,-4.51,sensor-ready,-4.51,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T15:00:00.000Z,2025-12-05T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79,calibration-missing,,15,calibration-missing,,17,calibration-missing,,11.89,calibration-missing,,12,calibration-missing,,11.97,calibration-missing,,12,calibration-missing,,10.00,calibration-missing,,6.64,sensor-ready,6.64,5.76,sensor-ready,5.76,5.26,calibration-missing,,6.33,sensor-ready,6.33,9.33,calibrated-ready,7.14,9,calibrated-ready,7,8.19,calibrated-ready,6.70,8.88,calibrated-ready,6.61,49,calibrated-ready,37,6.56,sensor-ready,6.56,5.66,sensor-ready,5.66,,,,56.86,sensor-ready,56.86,,,,-3.70,sensor-ready,-3.70,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T16:00:00.000Z,2025-12-05T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56,calibration-missing,,14,calibration-missing,,16,calibration-missing,,13.13,calibration-missing,,13,calibration-missing,,14.97,calibration-missing,,15,calibration-missing,,9.38,calibration-missing,,7.80,sensor-ready,7.80,5.43,sensor-ready,5.43,6.46,calibration-missing,,7.38,sensor-ready,7.38,11.76,calibrated-ready,8.13,12,calibrated-ready,8,7.64,calibrated-ready,6.50,10.32,calibrated-ready,7.38,53,calibrated-ready,41,7.69,sensor-ready,7.69,5.34,sensor-ready,5.34,,,,56.80,sensor-ready,56.80,,,,-2.69,sensor-ready,-2.69,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T17:00:00.000Z,2025-12-05T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.83,calibration-missing,,14,calibration-missing,,16,calibration-missing,,13.28,calibration-missing,,13,calibration-missing,,14.54,calibration-missing,,15,calibration-missing,,8.97,calibration-missing,,8.51,sensor-ready,8.51,5.24,sensor-ready,5.24,6.75,calibration-missing,,8.07,sensor-ready,8.07,12.10,calibrated-ready,8.26,12,calibrated-ready,8,7.30,calibrated-ready,6.37,11.21,calibrated-ready,7.81,55,calibrated-ready,43,8.42,sensor-ready,8.42,5.15,sensor-ready,5.15,,,,55.37,sensor-ready,55.37,,,,-1.50,sensor-ready,-1.50,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T18:00:00.000Z,2025-12-05T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65,calibration-missing,,15,calibration-missing,,17,calibration-missing,,11.68,calibration-missing,,12,calibration-missing,,13.06,calibration-missing,,13,calibration-missing,,8.44,calibration-missing,,8.26,sensor-ready,8.26,5.03,sensor-ready,5.03,6.10,calibration-missing,,7.86,sensor-ready,7.86,11.13,calibrated-ready,8.00,11,calibrated-ready,8,6.88,calibrated-ready,6.19,11.17,calibrated-ready,7.90,55,calibrated-ready,44,8.17,sensor-ready,8.17,4.95,sensor-ready,4.95,,,,53.33,sensor-ready,53.33,,,,-1.32,sensor-ready,-1.32,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T19:00:00.000Z,2025-12-05T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.18,calibration-missing,,17,calibration-missing,,18,calibration-missing,,10.03,calibration-missing,,10,calibration-missing,,12.77,calibration-missing,,13,calibration-missing,,7.97,calibration-missing,,8.29,sensor-ready,8.29,4.83,sensor-ready,4.83,6.16,calibration-missing,,7.90,sensor-ready,7.90,11.49,calibrated-ready,7.80,11,calibrated-ready,8,6.51,calibrated-ready,6.00,11.33,calibrated-ready,7.85,55,calibrated-ready,43,8.21,sensor-ready,8.21,4.76,sensor-ready,4.76,,,,54.99,sensor-ready,54.99,,,,-1.55,sensor-ready,-1.55,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T20:00:00.000Z,2025-12-05T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58,calibration-missing,,18,calibration-missing,,20,calibration-missing,,8.06,calibration-missing,,8,calibration-missing,,14.84,calibration-missing,,15,calibration-missing,,7.82,calibration-missing,,9.89,sensor-ready,9.89,4.77,sensor-ready,4.77,8.16,calibration-missing,,9.46,sensor-ready,9.46,13.20,calibrated-ready,8.42,13,calibrated-ready,8,6.41,calibrated-ready,5.91,12.27,calibrated-ready,8.13,57,calibrated-ready,45,9.82,sensor-ready,9.82,4.70,sensor-ready,4.70,,,,57.17,sensor-ready,57.17,,,,-1.60,sensor-ready,-1.60,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T21:00:00.000Z,2025-12-05T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.26,calibration-missing,,16,calibration-missing,,17,calibration-missing,,12.51,calibration-missing,,13,calibration-missing,,16.52,calibration-missing,,17,calibration-missing,,7.90,calibration-missing,,9.48,sensor-ready,9.48,4.79,sensor-ready,4.79,7.93,calibration-missing,,9.01,sensor-ready,9.01,14.00,calibrated-ready,8.60,14,calibrated-ready,9,6.47,calibrated-ready,5.89,13.13,calibrated-ready,8.35,58,calibrated-ready,46,9.37,sensor-ready,9.37,4.73,sensor-ready,4.73,,,,59.09,sensor-ready,59.09,,,,-2.07,sensor-ready,-2.07,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T22:00:00.000Z,2025-12-05T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96,calibration-missing,,16,calibration-missing,,18,calibration-missing,,11.46,calibration-missing,,11,calibration-missing,,20.39,calibration-missing,,20,calibration-missing,,8.47,calibration-missing,,10.95,sensor-ready,10.95,5.05,sensor-ready,5.05,9.49,calibration-missing,,10.39,sensor-ready,10.39,17.31,calibrated-ready,9.59,17,calibrated-ready,10,6.94,calibrated-ready,6.04,15.22,calibrated-ready,8.90,62,calibrated-ready,49,10.82,sensor-ready,10.82,4.98,sensor-ready,4.98,,,,61.32,sensor-ready,61.32,,,,-2.54,sensor-ready,-2.54,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-12-05T23:00:00.000Z,2025-12-06T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.83,calibration-missing,,18,calibration-missing,,20,calibration-missing,,7.78,calibration-missing,,8,calibration-missing,,22.60,calibration-missing,,23,calibration-missing,,9.19,calibration-missing,,11.41,sensor-ready,11.41,5.37,sensor-ready,5.37,9.73,calibration-missing,,10.78,sensor-ready,10.78,17.59,calibrated-ready,9.86,18,calibrated-ready,10,7.50,calibrated-ready,6.23,16.41,calibrated-ready,9.16,65,calibrated-ready,51,11.25,sensor-ready,11.25,5.30,sensor-ready,5.30,,,,64.35,sensor-ready,64.35,,,,-2.98,sensor-ready,-2.98,,,,,,
