"datasourceId","sourceId","sourceType","outputFrequency","startOfPeriod","endOfPeriod","locationLatitude","locationLongitude","atmPressure1HourMean.raw","atmPressure1HourMean.status","atmPressure1HourMean.value","bcAllSources1HourMean.raw","bcAllSources1HourMean.status","bcAllSources1HourMean.value","bcBiomass1HourMean.raw","bcBiomass1HourMean.status","bcBiomass1HourMean.value","bcFossilFuel1HourMean.raw","bcFossilFuel1HourMean.status","bcFossilFuel1HourMean.value","bcSourcesArray1HourMean.raw","bcSourcesArray1HourMean.status","bcSourcesArray1HourMean.value","bcSpectralArrayIRGBU1HourMean.raw","bcSpectralArrayIRGBU1HourMean.status","bcSpectralArrayIRGBU1HourMean.value","bcSpectralB1HourMean.raw","bcSpectralB1HourMean.status","bcSpectralB1HourMean.value","bcSpectralG1HourMean.raw","bcSpectralG1HourMean.status","bcSpectralG1HourMean.value","bcSpectralIR1HourMean.raw","bcSpectralIR1HourMean.status","bcSpectralIR1HourMean.value","bcSpectralR1HourMean.raw","bcSpectralR1HourMean.status","bcSpectralR1HourMean.value","bcSpectralUV1HourMean.raw","bcSpectralUV1HourMean.status","bcSpectralUV1HourMean.value","co2Conc1HourMean.raw","co2Conc1HourMean.status","co2Conc1HourMean.value","coConc1HourMean.raw","coConc1HourMean.status","coConc1HourMean.value","no2Conc1HourMean.raw","no2Conc1HourMean.status","no2Conc1HourMean.value","no2Conc1HourMeanUkDefraAqi.raw","no2Conc1HourMeanUkDefraAqi.status","no2Conc1HourMeanUkDefraAqi.value","no2Conc1HourMeanUsEpaAqi.raw","no2Conc1HourMeanUsEpaAqi.status","no2Conc1HourMeanUsEpaAqi.value","no2Conc1HourMeanWaDwerAqi.raw","no2Conc1HourMeanWaDwerAqi.status","no2Conc1HourMeanWaDwerAqi.value","noConc1HourMean.raw","noConc1HourMean.status","noConc1HourMean.value","noxConc1HourMean.raw","noxConc1HourMean.status","noxConc1HourMean.value","o3Conc1HourMean.raw","o3Conc1HourMean.status","o3Conc1HourMean.value","o3Conc1HourMeanWaDwerAqi.raw","o3Conc1HourMeanWaDwerAqi.status","o3Conc1HourMeanWaDwerAqi.value","o3ConcNowcast.raw","o3ConcNowcast.status","o3ConcNowcast.value","o3ConcNowcastUsEpaAqi.raw","o3ConcNowcastUsEpaAqi.status","o3ConcNowcastUsEpaAqi.value","pm10ConcMass1HourMean.raw","pm10ConcMass1HourMean.status","pm10ConcMass1HourMean.value","pm10ConcMass1HourMeanWaDwerAqi.raw","pm10ConcMass1HourMeanWaDwerAqi.status","pm10ConcMass1HourMeanWaDwerAqi.value","pm10ConcMass24HourRollingMean.raw","pm10ConcMass24HourRollingMean.status","pm10ConcMass24HourRollingMean.value","pm10ConcMassNowcast.raw","pm10ConcMassNowcast.status","pm10ConcMassNowcast.value","pm10ConcMassNowcastUsEpaAqi.raw","pm10ConcMassNowcastUsEpaAqi.status","pm10ConcMassNowcastUsEpaAqi.value","pm10ConcNum1HourMean.raw","pm10ConcNum1HourMean.status","pm10ConcNum1HourMean.value","pm10ConcNum24HourRollingMean.raw","pm10ConcNum24HourRollingMean.status","pm10ConcNum24HourRollingMean.value","pm1ConcMass1HourMean.raw","pm1ConcMass1HourMean.status","pm1ConcMass1HourMean.value","pm1ConcNum1HourMean.raw","pm1ConcNum1HourMean.status","pm1ConcNum1HourMean.value","pm2_5ConcMass1HourMean.raw","pm2_5ConcMass1HourMean.status","pm2_5ConcMass1HourMean.value","pm2_5ConcMass1HourMeanWaDwerAqi.raw","pm2_5ConcMass1HourMeanWaDwerAqi.status","pm2_5ConcMass1HourMeanWaDwerAqi.value","pm2_5ConcMass24HourRollingMean.raw","pm2_5ConcMass24HourRollingMean.status","pm2_5ConcMass24HourRollingMean.value","pm2_5ConcMass24HourRollingMeanPhDenrAqi.raw","pm2_5ConcMass24HourRollingMeanPhDenrAqi.status","pm2_5ConcMass24HourRollingMeanPhDenrAqi.value","pm2_5ConcMass24HourRollingMeanUkDefraAqi.raw","pm2_5ConcMass24HourRollingMeanUkDefraAqi.status","pm2_5ConcMass24HourRollingMeanUkDefraAqi.value","pm2_5ConcMassNowcast.raw","pm2_5ConcMassNowcast.status","pm2_5ConcMassNowcast.value","pm2_5ConcMassNowcastUsEpaAqi.raw","pm2_5ConcMassNowcastUsEpaAqi.status","pm2_5ConcMassNowcastUsEpaAqi.value","pm2_5ConcNum1HourMean.raw","pm2_5ConcNum1HourMean.status","pm2_5ConcNum1HourMean.value","pm2_5ConcNum24HourRollingMean.raw","pm2_5ConcNum24HourRollingMean.status","pm2_5ConcNum24HourRollingMean.value","relHumidAmbient1HourMean.raw","relHumidAmbient1HourMean.status","relHumidAmbient1HourMean.value","relHumidInternal1HourMean.raw","relHumidInternal1HourMean.status","relHumidInternal1HourMean.value","tVocConc1HourMean.raw","tVocConc1HourMean.status","tVocConc1HourMean.value","temperatureAmbient1HourMean.raw","temperatureAmbient1HourMean.status","temperatureAmbient1HourMean.value","temperatureInternal1HourMean.raw","temperatureInternal1HourMean.status","temperatureInternal1HourMean.value","tspConcMass1HourMean.raw","tspConcMass1HourMean.status","tspConcMass1HourMean.value","windDirection1HourMean.raw","windDirection1HourMean.status","windDirection1HourMean.value","windSpeed1HourMean.raw","windSpeed1HourMean.status","windSpeed1HourMean.value","windVector1HourMean.raw","windVector1HourMean.status","windVector1HourMean.value"
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-31T20:00:00.000Z","2026-05-31T21:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,"calibration-missing",,13.87,"calibration-missing",,1,"calibration-missing",,12,"calibration-missing",,14,"calibration-missing",,-22.61,"calibration-missing",,-8.74,"calibration-missing",,35.69,"calibration-missing",,36,"calibration-missing",,36.88,"sensor-ready",36.88,33,"sensor-ready",33,8.46,"calibration-missing",,8,"calibration-missing",,6.42,"calibration-missing",,6.48,"calibration-missing",,6,"calibration-missing",,9.42,"sensor-ready",9.42,6.75,"sensor-ready",6.75,3.62,"calibration-missing",,8.95,"sensor-ready",8.95,6.99,"calibrated-ready",7.75,7,"calibrated-ready",8,5.59,"calibrated-ready",5.92,11,"calibrated-ready",12,1,"calibrated-ready",1,5.55,"calibrated-ready",6.47,31,"calibrated-ready",36,9.31,"sensor-ready",9.31,6.68,"sensor-ready",6.68,,,,26.46,"sensor-ready",26.46,,,,,,,30.36,"sensor-ready",30.36,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-31T20:00:00.000Z","2026-05-31T21:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,"calibration-missing",,2.65,"calibration-missing",,1,"calibration-missing",,2,"calibration-missing",,3,"calibration-missing",,-23.47,"calibration-missing",,-20.82,"calibration-missing",,43.80,"calibration-missing",,44,"calibration-missing",,41.31,"sensor-ready",41.31,38,"sensor-ready",38,3.28,"calibration-missing",,3,"calibration-missing",,5.41,"calibration-missing",,3.57,"calibration-missing",,3,"calibration-missing",,5.30,"sensor-ready",5.30,6.65,"sensor-ready",6.65,1.29,"calibration-missing",,5.08,"sensor-ready",5.08,2.93,"calibrated-ready",5.10,3,"calibrated-ready",5,4.91,"calibrated-ready",5.31,10,"calibrated-ready",11,1,"calibrated-ready",1,3.19,"calibrated-ready",5.23,17,"calibrated-ready",29,5.25,"sensor-ready",5.25,6.58,"sensor-ready",6.58,,,,26.81,"sensor-ready",26.81,,,,,,,30.84,"sensor-ready",30.84,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-31T20:00:00.000Z","2026-05-31T21:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,4.69,"calibration-missing",,1,"calibration-missing",,4,"calibration-missing",,5,"calibration-missing",,-15.50,"calibration-missing",,-10.81,"calibration-missing",,53.61,"calibration-missing",,54,"calibration-missing",,52.05,"sensor-ready",52.05,48,"sensor-ready",48,3.19,"calibration-missing",,3,"calibration-missing",,5.16,"calibration-missing",,3.17,"calibration-missing",,3,"calibration-missing",,5.81,"sensor-ready",5.81,7.14,"sensor-ready",7.14,1.58,"calibration-missing",,5.57,"sensor-ready",5.57,2.97,"calibrated-ready",5.21,3,"calibrated-ready",5,4.75,"calibrated-ready",5.38,9,"calibrated-ready",11,1,"calibrated-ready",1,2.94,"calibrated-ready",5.26,16,"calibrated-ready",29,5.79,"sensor-ready",5.79,7.12,"sensor-ready",7.12,,,,32.68,"sensor-ready",32.68,,,,,,,25.00,"sensor-ready",25.00,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-31T21:00:00.000Z","2026-05-31T22:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,"calibration-missing",,19.15,"calibration-missing",,1,"calibration-missing",,18,"calibration-missing",,19,"calibration-missing",,-22.57,"calibration-missing",,-3.42,"calibration-missing",,34.73,"calibration-missing",,35,"calibration-missing",,30.83,"sensor-ready",30.83,28,"sensor-ready",28,5.30,"calibration-missing",,5,"calibration-missing",,3.32,"calibration-missing",,4.57,"calibration-missing",,4,"calibration-missing",,7.74,"sensor-ready",7.74,4.30,"sensor-ready",4.30,2.69,"calibration-missing",,7.42,"sensor-ready",7.42,5.30,"calibrated-ready",6.42,5,"calibrated-ready",6,2.84,"calibrated-ready",4.37,6,"calibrated-ready",9,1,"calibrated-ready",1,4.47,"calibrated-ready",5.98,24,"calibrated-ready",33,7.68,"sensor-ready",7.68,4.25,"sensor-ready",4.25,,,,26.93,"sensor-ready",26.93,,,,,,,29.38,"sensor-ready",29.38,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-31T21:00:00.000Z","2026-05-31T22:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,"calibration-missing",,12.03,"calibration-missing",,1,"calibration-missing",,11,"calibration-missing",,12,"calibration-missing",,-21.15,"calibration-missing",,-9.13,"calibration-missing",,38.82,"calibration-missing",,39,"calibration-missing",,36.68,"sensor-ready",36.68,33,"sensor-ready",33,4.60,"calibration-missing",,5,"calibration-missing",,5.18,"calibration-missing",,4.35,"calibration-missing",,4,"calibration-missing",,7.23,"sensor-ready",7.23,6.25,"sensor-ready",6.25,2.55,"calibration-missing",,6.97,"sensor-ready",6.97,4.20,"calibrated-ready",6.03,4,"calibrated-ready",6,4.26,"calibrated-ready",5.22,8,"calibrated-ready",10,1,"calibrated-ready",1,4.00,"calibrated-ready",5.89,22,"calibrated-ready",32,7.19,"sensor-ready",7.19,6.19,"sensor-ready",6.19,,,,28.33,"sensor-ready",28.33,,,,,,,27.04,"sensor-ready",27.04,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-31T21:00:00.000Z","2026-05-31T22:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,"calibration-missing",,17.20,"calibration-missing",,1,"calibration-missing",,16,"calibration-missing",,17,"calibration-missing",,-26.17,"calibration-missing",,-8.97,"calibration-missing",,27.70,"calibration-missing",,28,"calibration-missing",,33.86,"sensor-ready",33.86,31,"sensor-ready",31,4.95,"calibration-missing",,5,"calibration-missing",,6.58,"calibration-missing",,5.71,"calibration-missing",,5,"calibration-missing",,7.15,"sensor-ready",7.15,6.94,"sensor-ready",6.94,2.69,"calibration-missing",,6.85,"sensor-ready",6.85,4.36,"calibrated-ready",6.12,4,"calibrated-ready",6,5.74,"calibrated-ready",6.01,11,"calibrated-ready",12,1,"calibrated-ready",1,4.95,"calibrated-ready",6.35,27,"calibrated-ready",35,7.10,"sensor-ready",7.10,6.88,"sensor-ready",6.88,,,,27.17,"sensor-ready",27.17,,,,,,,28.05,"sensor-ready",28.05,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-31T21:00:00.000Z","2026-05-31T22:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,"calibration-missing",,1.69,"calibration-missing",,1,"calibration-missing",,1,"calibration-missing",,2,"calibration-missing",,-24.04,"calibration-missing",,-22.35,"calibration-missing",,39.31,"calibration-missing",,39,"calibration-missing",,40.58,"sensor-ready",40.58,37,"sensor-ready",37,3.06,"calibration-missing",,3,"calibration-missing",,5.52,"calibration-missing",,3.31,"calibration-missing",,3,"calibration-missing",,5.15,"sensor-ready",5.15,6.79,"sensor-ready",6.79,1.30,"calibration-missing",,4.96,"sensor-ready",4.96,2.78,"calibrated-ready",5.00,3,"calibrated-ready",5,5.01,"calibrated-ready",5.37,10,"calibrated-ready",11,1,"calibrated-ready",1,2.99,"calibrated-ready",5.16,16,"calibrated-ready",28,5.11,"sensor-ready",5.11,6.72,"sensor-ready",6.72,,,,26.55,"sensor-ready",26.55,,,,,,,30.88,"sensor-ready",30.88,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-31T21:00:00.000Z","2026-05-31T22:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,1.64,"calibration-missing",,1,"calibration-missing",,1,"calibration-missing",,2,"calibration-missing",,-13.86,"calibration-missing",,-12.22,"calibration-missing",,55.18,"calibration-missing",,55,"calibration-missing",,53.62,"sensor-ready",53.62,49,"sensor-ready",49,2.74,"calibration-missing",,3,"calibration-missing",,5.25,"calibration-missing",,2.96,"calibration-missing",,2,"calibration-missing",,5.37,"sensor-ready",5.37,7.26,"sensor-ready",7.26,1.35,"calibration-missing",,5.16,"sensor-ready",5.16,2.57,"calibrated-ready",4.99,3,"calibrated-ready",5,4.83,"calibrated-ready",5.44,10,"calibrated-ready",11,1,"calibrated-ready",1,2.76,"calibrated-ready",5.20,15,"calibrated-ready",29,5.37,"sensor-ready",5.37,7.25,"sensor-ready",7.25,,,,30.69,"sensor-ready",30.69,,,,,,,25.66,"sensor-ready",25.66,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-31T22:00:00.000Z","2026-05-31T23:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83,"sensor-ready",30.83,28,"sensor-ready",28,,,,,,,3.32,"calibration-missing",,4.57,"calibration-missing",,4,"calibration-missing",,,,,4.30,"sensor-ready",4.30,,,,,,,,,,,,,2.84,"calibrated-ready",4.37,6,"calibrated-ready",9,1,"calibrated-ready",1,4.47,"calibrated-ready",5.85,24,"calibrated-ready",32,,,,4.25,"sensor-ready",4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-31T22:00:00.000Z","2026-05-31T23:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,"calibration-missing",,11.80,"calibration-missing",,1,"calibration-missing",,10,"calibration-missing",,12,"calibration-missing",,-21.54,"calibration-missing",,-9.74,"calibration-missing",,40.48,"calibration-missing",,40,"calibration-missing",,37.07,"sensor-ready",37.07,34,"sensor-ready",34,4.52,"calibration-missing",,5,"calibration-missing",,5.35,"calibration-missing",,4.29,"calibration-missing",,4,"calibration-missing",,7.15,"sensor-ready",7.15,6.51,"sensor-ready",6.51,2.51,"calibration-missing",,6.91,"sensor-ready",6.91,4.12,"calibrated-ready",6.00,4,"calibrated-ready",6,4.42,"calibrated-ready",5.33,9,"calibrated-ready",11,1,"calibrated-ready",1,3.89,"calibrated-ready",5.84,21,"calibrated-ready",32,7.11,"sensor-ready",7.11,6.44,"sensor-ready",6.44,,,,28.59,"sensor-ready",28.59,,,,,,,26.36,"sensor-ready",26.36,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-31T22:00:00.000Z","2026-05-31T23:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,"calibration-missing",,21.24,"calibration-missing",,1,"calibration-missing",,20,"calibration-missing",,21,"calibration-missing",,-28.61,"calibration-missing",,-7.37,"calibration-missing",,23.15,"calibration-missing",,23,"calibration-missing",,29.21,"sensor-ready",29.21,27,"sensor-ready",27,19.49,"calibration-missing",,19,"calibration-missing",,7.33,"calibration-missing",,12.60,"calibration-missing",,11,"calibration-missing",,23.03,"sensor-ready",23.03,7.78,"sensor-ready",7.78,10.72,"calibration-missing",,21.95,"sensor-ready",21.95,16.84,"calibrated-ready",14.31,17,"calibrated-ready",14,6.38,"calibrated-ready",6.44,13,"calibrated-ready",13,1,"calibrated-ready",1,10.90,"calibrated-ready",10.39,54,"calibrated-ready",53,22.87,"sensor-ready",22.87,7.72,"sensor-ready",7.72,,,,28.93,"sensor-ready",28.93,,,,,,,25.73,"sensor-ready",25.73,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-31T22:00:00.000Z","2026-05-31T23:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,"calibration-missing",,11.23,"calibration-missing",,1,"calibration-missing",,10,"calibration-missing",,11,"calibration-missing",,-28.82,"calibration-missing",,-17.59,"calibration-missing",,36.85,"calibration-missing",,37,"calibration-missing",,42.18,"sensor-ready",42.18,39,"sensor-ready",39,2.72,"calibration-missing",,3,"calibration-missing",,5.61,"calibration-missing",,3.01,"calibration-missing",,3,"calibration-missing",,4.95,"sensor-ready",4.95,6.90,"sensor-ready",6.90,1.17,"calibration-missing",,4.77,"sensor-ready",4.77,2.54,"calibrated-ready",4.88,3,"calibrated-ready",5,5.09,"calibrated-ready",5.43,10,"calibrated-ready",11,1,"calibrated-ready",1,2.76,"calibrated-ready",5.10,15,"calibrated-ready",28,4.91,"sensor-ready",4.91,6.83,"sensor-ready",6.83,,,,27.38,"sensor-ready",27.38,,,,,,,29.10,"sensor-ready",29.10,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-31T22:00:00.000Z","2026-05-31T23:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,2.69,"calibration-missing",,1,"calibration-missing",,2,"calibration-missing",,3,"calibration-missing",,-14.34,"calibration-missing",,-11.65,"calibration-missing",,53.13,"calibration-missing",,53,"calibration-missing",,53.55,"sensor-ready",53.55,49,"sensor-ready",49,2.84,"calibration-missing",,3,"calibration-missing",,5.33,"calibration-missing",,2.90,"calibration-missing",,2,"calibration-missing",,5.45,"sensor-ready",5.45,7.37,"sensor-ready",7.37,1.43,"calibration-missing",,5.24,"sensor-ready",5.24,2.65,"calibrated-ready",5.03,3,"calibrated-ready",5,4.91,"calibrated-ready",5.49,10,"calibrated-ready",11,1,"calibrated-ready",1,2.70,"calibrated-ready",5.17,15,"calibrated-ready",28,5.44,"sensor-ready",5.44,7.35,"sensor-ready",7.35,,,,29.88,"sensor-ready",29.88,,,,,,,26.59,"sensor-ready",26.59,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-31T23:00:00.000Z","2026-06-01T00:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,"calibration-missing",,20.93,"calibration-missing",,1,"calibration-missing",,19,"calibration-missing",,21,"calibration-missing",,-23.10,"calibration-missing",,-2.16,"calibration-missing",,30.98,"calibration-missing",,31,"calibration-missing",,31.82,"sensor-ready",31.82,29,"sensor-ready",29,9.65,"calibration-missing",,10,"calibration-missing",,3.62,"calibration-missing",,7.97,"calibration-missing",,6,"calibration-missing",,11.23,"sensor-ready",11.23,4.63,"sensor-ready",4.63,4.90,"calibration-missing",,10.73,"sensor-ready",10.73,8.39,"calibrated-ready",8.39,8,"calibrated-ready",8,3.11,"calibrated-ready",4.56,6,"calibrated-ready",9,1,"calibrated-ready",1,7.08,"calibrated-ready",7.37,39,"calibrated-ready",41,11.13,"sensor-ready",11.13,4.58,"sensor-ready",4.58,,,,34.51,"sensor-ready",34.51,,,,,,,23.99,"sensor-ready",23.99,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-31T23:00:00.000Z","2026-06-01T00:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,"calibration-missing",,16.34,"calibration-missing",,1,"calibration-missing",,15,"calibration-missing",,16,"calibration-missing",,-23.58,"calibration-missing",,-7.24,"calibration-missing",,38.39,"calibration-missing",,38,"calibration-missing",,33.13,"sensor-ready",33.13,31,"sensor-ready",31,4.96,"calibration-missing",,5,"calibration-missing",,5.54,"calibration-missing",,4.45,"calibration-missing",,4,"calibration-missing",,7.61,"sensor-ready",7.61,6.77,"sensor-ready",6.77,2.83,"calibration-missing",,7.33,"sensor-ready",7.33,4.54,"calibrated-ready",6.25,5,"calibrated-ready",6,4.60,"calibrated-ready",5.45,9,"calibrated-ready",11,1,"calibrated-ready",1,4.10,"calibrated-ready",5.89,23,"calibrated-ready",32,7.56,"sensor-ready",7.56,6.70,"sensor-ready",6.70,,,,29.44,"sensor-ready",29.44,,,,,,,25.36,"sensor-ready",25.36,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-31T23:00:00.000Z","2026-06-01T00:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,"calibration-missing",,22.63,"calibration-missing",,1,"calibration-missing",,21,"calibration-missing",,23,"calibration-missing",,-27.54,"calibration-missing",,-4.91,"calibration-missing",,22.65,"calibration-missing",,23,"calibration-missing",,26.35,"sensor-ready",26.35,24,"sensor-ready",24,9.14,"calibration-missing",,9,"calibration-missing",,7.52,"calibration-missing",,10.87,"calibration-missing",,9,"calibration-missing",,10.24,"sensor-ready",10.24,8.00,"sensor-ready",8.00,4.62,"calibration-missing",,9.70,"sensor-ready",9.70,8.35,"calibrated-ready",8.24,8,"calibrated-ready",8,6.58,"calibrated-ready",6.56,13,"calibrated-ready",13,1,"calibrated-ready",1,9.62,"calibrated-ready",9.32,52,"calibrated-ready",51,10.13,"sensor-ready",10.13,7.93,"sensor-ready",7.93,,,,30.94,"sensor-ready",30.94,,,,,,,24.63,"sensor-ready",24.63,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-31T23:00:00.000Z","2026-06-01T00:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,22.56,"calibration-missing",,1,"calibration-missing",,21,"calibration-missing",,23,"calibration-missing",,-30.41,"calibration-missing",,-7.85,"calibration-missing",,29.82,"calibration-missing",,30,"calibration-missing",,34.67,"sensor-ready",34.67,31,"sensor-ready",31,2.94,"calibration-missing",,3,"calibration-missing",,5.66,"calibration-missing",,3.01,"calibration-missing",,3,"calibration-missing",,5.26,"sensor-ready",5.26,6.96,"sensor-ready",6.96,1.27,"calibration-missing",,5.06,"sensor-ready",5.06,2.75,"calibrated-ready",5.05,3,"calibrated-ready",5,5.14,"calibrated-ready",5.46,10,"calibrated-ready",11,1,"calibrated-ready",1,2.78,"calibrated-ready",5.08,15,"calibrated-ready",28,5.21,"sensor-ready",5.21,6.90,"sensor-ready",6.90,,,,31.73,"sensor-ready",31.73,,,,,,,25.02,"sensor-ready",25.02,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-31T23:00:00.000Z","2026-06-01T00:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,13.78,"calibration-missing",,1,"calibration-missing",,12,"calibration-missing",,14,"calibration-missing",,-18.64,"calibration-missing",,-4.87,"calibration-missing",,42.27,"calibration-missing",,42,"calibration-missing",,47.84,"sensor-ready",47.84,44,"sensor-ready",44,3.19,"calibration-missing",,3,"calibration-missing",,5.36,"calibration-missing",,3.04,"calibration-missing",,3,"calibration-missing",,5.76,"sensor-ready",5.76,7.40,"sensor-ready",7.40,1.72,"calibration-missing",,5.54,"sensor-ready",5.54,2.94,"calibrated-ready",5.18,3,"calibrated-ready",5,4.94,"calibrated-ready",5.51,10,"calibrated-ready",11,1,"calibrated-ready",1,2.82,"calibrated-ready",5.15,16,"calibrated-ready",28,5.75,"sensor-ready",5.75,7.38,"sensor-ready",7.38,,,,32.52,"sensor-ready",32.52,,,,,,,25.96,"sensor-ready",25.96,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-06-01T00:00:00.000Z","2026-06-01T01:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.82,"sensor-ready",31.82,29,"sensor-ready",29,,,,,,,3.62,"calibration-missing",,,,,,,,,,,4.63,"sensor-ready",4.63,,,,,,,,,,,,,3.11,"calibrated-ready",4.56,6,"calibrated-ready",9,1,"calibrated-ready",1,,,,,,,,,,4.58,"sensor-ready",4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-06-01T00:00:00.000Z","2026-06-01T01:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,"calibration-missing",,16.82,"calibration-missing",,1,"calibration-missing",,15,"calibration-missing",,17,"calibration-missing",,-23.18,"calibration-missing",,-6.36,"calibration-missing",,37.47,"calibration-missing",,37,"calibration-missing",,35.98,"sensor-ready",35.98,32,"sensor-ready",32,4.84,"calibration-missing",,5,"calibration-missing",,5.72,"calibration-missing",,4.55,"calibration-missing",,4,"calibration-missing",,7.57,"sensor-ready",7.57,7.02,"sensor-ready",7.02,2.69,"calibration-missing",,7.29,"sensor-ready",7.29,4.45,"calibrated-ready",6.20,4,"calibrated-ready",6,4.76,"calibrated-ready",5.56,9,"calibrated-ready",11,1,"calibrated-ready",1,4.19,"calibrated-ready",5.92,23,"calibrated-ready",33,7.53,"sensor-ready",7.53,6.95,"sensor-ready",6.95,,,,30.41,"sensor-ready",30.41,,,,,,,24.27,"sensor-ready",24.27,,,,,,,,,,,,
